route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
37659,210.0.2,1132892,3 Joseph to Transit Center,,0,136753,190941,1,1
37659,210.0.2,1132893,3 Joseph to Transit Center,,0,136823,190941,1,1
37659,210.0.2,1132894,3 Joseph to Transit Center,,0,136805,190941,1,1
37659,210.0.2,1132895,3 Joseph to Transit Center,,0,136823,190941,1,1
37659,210.0.2,1132896,3 Joseph to Transit Center,,0,136821,190941,1,1
37659,210.0.2,1132897,3 Joseph to Transit Center,,0,136823,190941,1,1
37659,210.0.2,1132898,3 Joseph to Transit Center,,0,136745,190941,1,1
37659,210.0.2,1132899,3 Joseph to Transit Center,,0,136858,190941,1,1
37659,210.0.2,1132900,3 Joseph to Transit Center,,0,136806,190941,1,1
37659,210.0.2,1132901,3 Joseph to Transit Center,,0,136804,190941,1,1
37659,210.0.2,1132902,3 Joseph to Transit Center,,0,136757,190941,1,1
37659,210.0.2,1132903,3 Joseph to Transit Center,,0,136820,190941,1,1
37659,210.0.2,1132905,3 Joseph to Huds Walmart,,1,136819,190944,1,1
37659,210.0.2,1132906,3 Joseph to Huds Walmart,,1,136819,190944,1,1
37659,210.0.2,1132907,3 Joseph to Huds Walmart,,1,136822,190944,1,1
37659,210.0.2,1132908,3 Joseph to Huds Walmart,,1,136805,190944,1,1
37659,210.0.2,1132909,3 Joseph to Huds Walmart,,1,136747,190944,1,1
37659,210.0.2,1132910,3 Joseph to Huds Walmart,,1,136746,190944,1,1
37659,210.0.2,1132911,3 Joseph to Huds Walmart,,1,136822,190944,1,1
37659,210.0.2,1132912,3 Joseph to Huds Walmart,,1,136745,190944,1,1
37659,210.0.2,1132913,3 Joseph to Huds Walmart,,1,136822,190944,1,1
37659,210.0.2,1132914,3 Joseph to Huds Walmart,,1,136755,190944,1,1
37659,210.0.2,1132915,3 Joseph to Huds Walmart,,1,136750,190944,1,1
37659,210.0.2,1132916,3 Joseph to Huds Walmart,,1,136847,190944,1,1
37659,210.0.2,1132917,3 Joseph to Huds Walmart,,1,136801,190944,1,1
37659,210.0.2,1132918,3 Joseph to Huds Walmart,,1,136806,190944,1,1
37659,210.0.2,1132919,3 Joseph to Huds Walmart,,1,136801,190944,1,1
37659,210.0.2,1132920,3 Joseph to Huds Walmart,,1,136759,190944,1,1
37659,210.0.2,1132921,3 Joseph to Huds Walmart,,1,136801,190944,1,1
37659,210.0.2,1132922,3 Joseph to Huds Walmart,,1,136753,190944,1,1
37659,210.0.2,1132923,3 Joseph to Huds Walmart,,1,136823,190944,1,1
37659,210.0.2,1132924,3 Joseph to Huds Walmart,,1,136805,190944,1,1
37659,210.0.2,1132925,3 Joseph to Huds Walmart,,1,136823,190944,1,1
37659,210.0.2,1132926,3 Joseph to Huds Walmart,,1,136821,190944,1,1
37659,210.0.2,1132927,3 Joseph to Huds Walmart,,1,136823,190944,1,1
37659,210.0.2,1132928,3 Joseph to Huds Walmart,,1,136745,190944,1,1
37659,210.0.2,1132929,3 Joseph to Huds Walmart,,1,136858,190944,1,1
37659,210.0.2,1132930,3 Joseph to Huds Walmart,,1,136806,190944,1,1
37659,210.0.2,1132931,3 Joseph to Huds Walmart,,1,136804,190944,1,1
37659,210.0.2,1132932,3 Joseph to Huds Walmart,,1,136757,190944,1,1
37659,210.0.2,1132933,3 Joseph to Huds Walmart,,1,136820,190944,1,1
37660,210.0.2,1133098,4 Hudson to Transit Center,,0,136752,190946,1,1
37660,210.0.2,1133069,4 Hudson to Transit Center,,0,136749,190946,1,1
37660,210.0.2,1133099,4 Hudson to Transit Center,,0,136739,190946,1,1
37660,210.0.2,1133070,4 Hudson to Transit Center,,0,136759,190946,1,1
37660,210.0.2,1133071,4 Hudson to Transit Center,,0,136756,190946,1,1
37660,210.0.2,1133072,4 Hudson to Transit Center,,0,136758,190946,1,1
37660,210.0.2,1133073,4 Hudson to Transit Center,,0,136803,190946,1,1
37660,210.0.2,1133074,4 Hudson to Transit Center,,0,136748,190946,1,1
37660,210.0.2,1133075,4 Hudson to Transit Center,,0,136821,190946,1,1
37660,210.0.2,1133076,4 Hudson to Transit Center,,0,136819,190946,1,1
37660,210.0.2,1133077,4 Hudson to Transit Center,,0,136821,190946,1,1
37660,210.0.2,1133078,4 Hudson to Transit Center,,0,136820,190946,1,1
37660,210.0.2,1133079,4 Hudson to Transit Center,,0,136756,190946,1,1
37660,210.0.2,1133080,4 Hudson to Transit Center,,0,136822,190946,1,1
37660,210.0.2,1133081,4 Hudson to Transit Center,,0,136756,190946,1,1
37660,210.0.2,1133082,4 Hudson to Transit Center,,0,136750,190946,1,1
37660,210.0.2,1133083,4 Hudson to Transit Center,,0,136756,190946,1,1
37660,210.0.2,1133084,4 Hudson to Transit Center,,0,136824,190946,1,1
37660,210.0.2,1133085,4 Hudson to Transit Center,,0,136756,190946,1,1
37660,210.0.2,1133086,4 Hudson to Transit Center,,0,136758,190946,1,1
37660,210.0.2,1133087,4 Hudson to Transit Center,,0,136803,190946,1,1
37660,210.0.2,1133088,4 Hudson to Transit Center,,0,136801,190946,1,1
37660,210.0.2,1133089,4 Hudson to Transit Center,,0,136804,190946,1,1
37660,210.0.2,1133090,4 Hudson to Transit Center,,0,136757,190946,1,1
37660,210.0.2,1133091,4 Hudson to Transit Center,,0,136755,190946,1,1
37660,210.0.2,1133092,4 Hudson to Transit Center,,0,136820,190946,1,1
37660,210.0.2,1133093,4 Hudson to Transit Center,,0,136821,190946,1,1
37660,210.0.2,1133094,4 Hudson to Transit Center,,0,136858,190946,1,1
37660,210.0.2,1133095,4 Hudson to Transit Center,,0,136806,190946,1,1
37660,210.0.2,1133096,4 Hudson to Transit Center,,0,136804,190946,1,1
37660,210.0.2,1133097,4 Hudson to Transit Center,,0,136757,190946,1,1
37660,210.0.2,1133100,4 Hudson to Irond Plaza,,1,136752,190948,1,1
37660,210.0.2,1133101,4 Hudson to Irond Plaza,,1,136754,190948,1,1
37660,210.0.2,1133102,4 Hudson to Irond Plaza,,1,136804,190948,1,1
37660,210.0.2,1133103,4 Hudson to Irond Plaza,,1,136753,190948,1,1
37660,210.0.2,1133104,4 Hudson to Irond Plaza,,1,136821,190947,1,1
37660,210.0.2,1133105,4 Hudson to Irond Plaza,,1,136748,190948,1,1
37660,210.0.2,1133106,4 Hudson to Irond Plaza,,1,136821,190948,1,1
37660,210.0.2,1133107,4 Hudson to Irond Plaza,,1,136819,190948,1,1
37660,210.0.2,1133108,4 Hudson to Irond Plaza,,1,136803,190948,1,1
37660,210.0.2,1133109,4 Hudson to Irond Plaza,,1,136820,190948,1,1
37660,210.0.2,1133110,4 Hudson to Irond Plaza,,1,136756,190948,1,1
37660,210.0.2,1133111,4 Hudson to Irond Plaza,,1,136822,190947,1,1
37660,210.0.2,1133112,4 Hudson to Irond Plaza,,1,136821,190947,1,1
37660,210.0.2,1133113,4 Hudson to Irond Plaza,,1,136750,190948,1,1
37660,210.0.2,1133114,4 Hudson to Irond Plaza,,1,136756,190948,1,1
37660,210.0.2,1133115,4 Hudson to Irond Plaza,,1,136824,190947,1,1
37660,210.0.2,1133116,4 Hudson to Irond Plaza,,1,136804,190947,1,1
37660,210.0.2,1133117,4 Hudson to Irond Plaza,,1,136758,190948,1,1
37660,210.0.2,1133118,4 Hudson to Irond Plaza,,1,136803,190948,1,1
37660,210.0.2,1133119,4 Hudson to Irond Plaza,,1,136801,190947,1,1
37660,210.0.2,1133120,4 Hudson to Irond Plaza,,1,136756,190947,1,1
37660,210.0.2,1133121,4 Hudson to Irond Plaza,,1,136757,190948,1,1
37660,210.0.2,1133122,4 Hudson to Irond Plaza,,1,136755,190948,1,1
37660,210.0.2,1133123,4 Hudson to Irond Plaza,,1,136747,190948,1,1
37660,210.0.2,1133124,4 Hudson to Irond Plaza,,1,136743,190948,1,1
37660,210.0.2,1133125,4 Hudson to Irond Plaza,,1,136742,190948,1,1
37660,210.0.2,1133126,4 Hudson to Irond Plaza,,1,136827,190948,1,1
37660,210.0.2,1133127,4 Hudson to Irond Plaza,,1,136740,190948,1,1
37660,210.0.2,1133128,4 Hudson to Irond Plaza,,1,136821,190948,1,1
37660,210.0.2,1133129,4 Hudson to Irond Plaza,,1,136821,190948,1,1
37661,210.0.2,1133296,5 Portland to Transit Center,,0,137939,190949,1,1
37661,210.0.2,1133267,5 Portland to Transit Center,,0,136846,190949,1,1
37661,210.0.2,1133294,5 Portland to Transit Center,,0,136820,190949,1,1
37661,210.0.2,1133268,5 Portland to Transit Center,,0,136739,190949,1,1
37661,210.0.2,1133269,5 Portland to Transit Center,,0,136759,190949,1,1
37661,210.0.2,1133270,5 Portland to Transit Center,,0,136756,190949,1,1
37661,210.0.2,1133271,5 Portland to Transit Center,,0,136757,190949,1,1
37661,210.0.2,1133295,5 Portland to Transit Center,,0,136803,190949,1,1
37661,210.0.2,1133272,5 Portland to Transit Center,,0,136805,190949,1,1
37661,210.0.2,1133273,5 Portland to Transit Center,,0,136756,190949,1,1
37661,210.0.2,1133274,5 Portland to Transit Center,,0,136746,190949,1,1
37661,210.0.2,1133275,5 Portland to Transit Center,,0,136821,190949,1,1
37661,210.0.2,1133276,5 Portland to Transit Center,,0,136745,190949,1,1
37661,210.0.2,1133277,5 Portland to Transit Center,,0,136803,190949,1,1
37661,210.0.2,1133278,5 Portland to Transit Center,,0,136755,190949,1,1
37661,210.0.2,1133279,5 Portland to Transit Center,,0,136804,190949,1,1
37661,210.0.2,1133280,5 Portland to Transit Center,,0,136751,190949,1,1
37661,210.0.2,1133281,5 Portland to Transit Center,,0,136803,190949,1,1
37661,210.0.2,1133282,5 Portland to Transit Center,,0,136806,190949,1,1
37661,210.0.2,1133283,5 Portland to Transit Center,,0,136756,190949,1,1
37661,210.0.2,1133284,5 Portland to Transit Center,,0,136759,190949,1,1
37661,210.0.2,1133285,5 Portland to Transit Center,,0,136803,190949,1,1
37661,210.0.2,1133286,5 Portland to Transit Center,,0,136753,190949,1,1
37661,210.0.2,1133287,5 Portland to Transit Center,,0,136804,190949,1,1
37661,210.0.2,1133288,5 Portland to Transit Center,,0,136805,190949,1,1
37661,210.0.2,1133289,5 Portland to Transit Center,,0,136739,190949,1,1
37661,210.0.2,1133290,5 Portland to Transit Center,,0,136820,190949,1,1
37661,210.0.2,1133291,5 Portland to Transit Center,,0,136741,190949,1,1
37661,210.0.2,1133292,5 Portland to Transit Center,,0,136739,190949,1,1
37661,210.0.2,1133293,5 Portland to Transit Center,,0,136742,190949,1,1
37661,210.0.2,1133297,5 Portland to Skyview,,1,136847,191654,1,1
37661,210.0.2,1133298,5 Portland to Skyview,,1,136820,191654,1,1
37661,210.0.2,1133326,5 Portland to Skyview,,1,136739,191654,1,1
37661,210.0.2,1133299,5 Portland to Skyview,,1,136759,191654,1,1
37661,210.0.2,1133300,5 Portland to Skyview,,1,136756,191654,1,1
37661,210.0.2,1133301,5 Portland to Skyview,,1,136757,191654,1,1
37661,210.0.2,1133302,5 Portland to Skyview,,1,136803,191654,1,1
37661,210.0.2,1133303,5 Portland to Skyview,,1,136805,191654,1,1
37661,210.0.2,1133304,5 Portland to Skyview,,1,136756,191654,1,1
37661,210.0.2,1133305,5 Portland to Skyview,,1,136805,191654,1,1
37661,210.0.2,1133306,5 Portland to Skyview,,1,136821,191654,1,1
37661,210.0.2,1133307,5 Portland to Skyview,,1,136746,191654,1,1
37661,210.0.2,1133308,5 Portland to Skyview,,1,136803,191654,1,1
37661,210.0.2,1133309,5 Portland to Skyview,,1,136745,191654,1,1
37661,210.0.2,1133310,5 Portland to Skyview,,1,136804,191654,1,1
37661,210.0.2,1133311,5 Portland to Skyview,,1,136751,191654,1,1
37661,210.0.2,1133312,5 Portland to Skyview,,1,136803,191654,1,1
37661,210.0.2,1133313,5 Portland to Skyview,,1,136806,191654,1,1
37661,210.0.2,1133314,5 Portland to Skyview,,1,136756,191654,1,1
37661,210.0.2,1133315,5 Portland to Skyview,,1,136759,191654,1,1
37661,210.0.2,1133316,5 Portland to Skyview,,1,136803,191654,1,1
37661,210.0.2,1133317,5 Portland to Skyview,,1,136759,191654,1,1
37661,210.0.2,1133318,5 Portland to Skyview,,1,136804,191654,1,1
37661,210.0.2,1133319,5 Portland to Skyview,,1,136805,191654,1,1
37661,210.0.2,1133320,5 Portland to Skyview,,1,136739,191654,1,1
37661,210.0.2,1133321,5 Portland to Skyview,,1,136820,191654,1,1
37661,210.0.2,1133322,5 Portland to Skyview,,1,136741,191654,1,1
37661,210.0.2,1133323,5 Portland to Skyview,,1,136739,191654,1,1
37661,210.0.2,1133324,5 Portland to Skyview,,1,136742,191654,1,1
37661,210.0.2,1133325,5 Portland to Skyview,,1,136825,191654,1,1
37662,210.0.2,1133451,6 N Goodman to Transit Center,,0,136827,190953,1,1
37662,210.0.2,1133452,6 N Goodman to Transit Center,,0,136824,190953,1,1
37662,210.0.2,1133453,6 N Goodman to Transit Center,,0,136847,190953,1,1
37662,210.0.2,1133454,6 N Goodman to Transit Center,,0,136851,190953,1,1
37662,210.0.2,1133455,6 N Goodman to Transit Center,,0,136759,190953,1,1
37662,210.0.2,1133456,6 N Goodman to Transit Center,,0,136858,190953,1,1
37662,210.0.2,1133457,6 N Goodman to Transit Center,,0,136805,190953,1,1
37662,210.0.2,1133458,6 N Goodman to Transit Center,,0,136746,190953,1,1
37662,210.0.2,1133459,6 N Goodman to Transit Center,,0,136745,190953,1,1
37662,210.0.2,1133460,6 N Goodman to Transit Center,,0,136755,190953,1,1
37662,210.0.2,1133461,6 N Goodman to Transit Center,,0,136827,190953,1,1
37662,210.0.2,1133462,6 N Goodman to Transit Center,,0,136744,190953,1,1
37662,210.0.2,1133463,6 N Goodman to Transit Center,,0,136759,190953,1,1
37662,210.0.2,1133464,6 N Goodman to Transit Center,,0,136753,190953,1,1
37662,210.0.2,1133465,6 N Goodman to Transit Center,,0,136759,190953,1,1
37662,210.0.2,1133466,6 N Goodman to Transit Center,,0,136850,190953,1,1
37662,210.0.2,1133467,6 N Goodman to Transit Center,,0,136743,190953,1,1
37662,210.0.2,1133468,6 N Goodman to Transit Center,,0,136753,190953,1,1
37662,210.0.2,1133469,6 N Goodman to Skyview,,1,136824,190955,1,1
37662,210.0.2,1133470,6 N Goodman to Skyview,,1,137927,190955,1,1
37662,210.0.2,1133471,6 N Goodman to Skyview,,1,136851,190955,1,1
37662,210.0.2,1133472,6 N Goodman to Skyview,,1,136759,190955,1,1
37662,210.0.2,1133480,6 N Goodman to Skyview,,1,136858,190955,1,1
37662,210.0.2,1133473,6 N Goodman to Skyview,,1,136746,190955,1,1
37662,210.0.2,1133481,6 N Goodman to Skyview,,1,136745,190955,1,1
37662,210.0.2,1133474,6 N Goodman to Skyview,,1,136755,190955,1,1
37662,210.0.2,1133475,6 N Goodman to Skyview,,1,136755,190955,1,1
37662,210.0.2,1133476,6 N Goodman to Skyview,,1,136827,190955,1,1
37662,210.0.2,1133477,6 N Goodman to Skyview,,1,136744,190955,1,1
37662,210.0.2,1133482,6 N Goodman to Skyview,,1,136753,190955,1,1
37662,210.0.2,1133478,6 N Goodman to Skyview,,1,136753,190955,1,1
37662,210.0.2,1133483,6 N Goodman to Skyview,,1,136759,190955,1,1
37662,210.0.2,1133479,6 N Goodman to Skyview,,1,136850,190955,1,1
37662,210.0.2,1133484,6 N Goodman to Skyview,,1,136743,190955,1,1
37662,210.0.2,1133485,6 N Goodman to Skyview,,1,136753,190955,1,1
37662,210.0.2,1133486,6 N Goodman to Skyview,,1,136759,190955,1,1
37662,210.0.2,1133487,6 N Goodman to Skyview,,1,136827,190955,1,1
37663,210.0.2,1133588,7 Clifford/Empire to BayTowne,,0,136805,191655,1,1
37663,210.0.2,1133589,7 Clifford/Empire to BayTowne,,0,136753,191655,1,1
37663,210.0.2,1133590,7 Clifford/Empire to BayTowne,,0,136744,191655,1,1
37663,210.0.2,1133591,7 Clifford/Empire to BayTowne,,0,136754,191655,1,1
37663,210.0.2,1133592,7 Clifford/Empire to BayTowne,,0,136744,191655,1,1
37663,210.0.2,1133593,7 Clifford/Empire to BayTowne,,0,136751,191655,1,1
37663,210.0.2,1133594,7 Clifford/Empire to BayTowne,,0,136754,191655,1,1
37663,210.0.2,1133595,7 Clifford/Empire to BayTowne,,0,136825,191655,1,1
37663,210.0.2,1133596,7 Clifford/Empire to BayTowne,,0,136754,191655,1,1
37663,210.0.2,1133597,7 Clifford/Empire to BayTowne,,0,136747,191655,1,1
37663,210.0.2,1133598,7 Clifford/Empire to BayTowne,,0,136754,191655,1,1
37663,210.0.2,1133599,7 Clifford/Empire to BayTowne,,0,136747,191655,1,1
37663,210.0.2,1133600,7 Clifford/Empire to BayTowne,,0,136754,191655,1,1
37663,210.0.2,1133601,7 Clifford/Empire to BayTowne,,0,136820,191655,1,1
37663,210.0.2,1133602,7 Clifford/Empire to BayTowne,,0,136757,191655,1,1
37663,210.0.2,1133603,7 Clifford/Empire to BayTowne,,0,136739,191655,1,1
37663,210.0.2,1133604,7 Clifford/Empire to BayTowne,,0,136742,191655,1,1
37663,210.0.2,1133605,7 Clifford/Empire to BayTowne,,0,136827,191655,1,1
37663,210.0.2,1133606,7 Clifford/Empire to BayTowne,,0,136753,191655,1,1
37663,210.0.2,1133625,7 Cliff/Empire to Transit Center,,1,136822,190957,1,1
37663,210.0.2,1133607,7 Cliff/Empire to Transit Center,,1,136805,190957,1,1
37663,210.0.2,1133608,7 Cliff/Empire to Transit Center,,1,136753,190957,1,1
37663,210.0.2,1133609,7 Cliff/Empire to Transit Center,,1,136744,190957,1,1
37663,210.0.2,1133610,7 Cliff/Empire to Transit Center,,1,136754,190957,1,1
37663,210.0.2,1133611,7 Cliff/Empire to Transit Center,,1,136744,190957,1,1
37663,210.0.2,1133612,7 Cliff/Empire to Transit Center,,1,136751,190957,1,1
37663,210.0.2,1133613,7 Cliff/Empire to Transit Center,,1,136754,190957,1,1
37663,210.0.2,1133614,7 Cliff/Empire to Transit Center,,1,136825,190957,1,1
37663,210.0.2,1133615,7 Cliff/Empire to Transit Center,,1,136754,190957,1,1
37663,210.0.2,1133616,7 Cliff/Empire to Transit Center,,1,136747,190957,1,1
37663,210.0.2,1133617,7 Cliff/Empire to Transit Center,,1,136754,190957,1,1
37663,210.0.2,1133618,7 Cliff/Empire to Transit Center,,1,136747,190957,1,1
37663,210.0.2,1133619,7 Cliff/Empire to Transit Center,,1,136754,190957,1,1
37663,210.0.2,1133620,7 Cliff/Empire to Transit Center,,1,136820,190957,1,1
37663,210.0.2,1133621,7 Cliff/Empire to Transit Center,,1,136757,190957,1,1
37663,210.0.2,1133622,7 Cliff/Empire to Transit Center,,1,136739,190957,1,1
37663,210.0.2,1133623,7 Cliff/Empire to Transit Center,,1,136742,190957,1,1
37663,210.0.2,1133624,7 Cliff/Empire to Transit Center,,1,136827,190957,1,1
37664,210.0.2,1133788,8 East Main to Transit Center,,0,136858,190958,1,1
37664,210.0.2,1133789,8 East Main to Transit Center,,0,136857,190958,1,1
37664,210.0.2,1133790,8 East Main to Transit Center,,0,136846,190958,1,1
37664,210.0.2,1133791,8 East Main to Transit Center,,0,136803,190958,1,1
37664,210.0.2,1133792,8 East Main to Transit Center,,0,136757,190958,1,1
37664,210.0.2,1133793,8 East Main to Transit Center,,0,136804,190958,1,1
37664,210.0.2,1133794,8 East Main to Transit Center,,0,136805,190958,1,1
37664,210.0.2,1133795,8 East Main to Transit Center,,0,136756,190958,1,1
37664,210.0.2,1133796,8 East Main to Transit Center,,0,136746,190958,1,1
37664,210.0.2,1133797,8 East Main to Transit Center,,0,136804,190958,1,1
37664,210.0.2,1133798,8 East Main to Transit Center,,0,136745,190958,1,1
37664,210.0.2,1133799,8 East Main to Transit Center,,0,136803,190958,1,1
37664,210.0.2,1133800,8 East Main to Transit Center,,0,136755,190958,1,1
37664,210.0.2,1133801,8 East Main to Transit Center,,0,136804,190958,1,1
37664,210.0.2,1133802,8 East Main to Transit Center,,0,136847,190958,1,1
37664,210.0.2,1133803,8 East Main to Transit Center,,0,136803,190958,1,1
37664,210.0.2,1133804,8 East Main to Transit Center,,0,136806,190958,1,1
37664,210.0.2,1133805,8 East Main to Transit Center,,0,136858,190958,1,1
37664,210.0.2,1133806,8 East Main to Transit Center,,0,136759,190958,1,1
37664,210.0.2,1133807,8 East Main to Transit Center,,0,136804,190958,1,1
37664,210.0.2,1133808,8 East Main to Transit Center,,0,136753,190958,1,1
37664,210.0.2,1133809,8 East Main to Transit Center,,0,136858,190958,1,1
37664,210.0.2,1133810,8 East Main to Transit Center,,0,136805,190958,1,1
37664,210.0.2,1133811,8 East Main to Transit Center,,0,136756,190958,1,1
37664,210.0.2,1133812,8 East Main to Transit Center,,0,136821,190958,1,1
37664,210.0.2,1133813,8 East Main to Transit Center,,0,136850,190958,1,1
37664,210.0.2,1133814,8 East Main to Transit Center,,0,136743,190958,1,1
37664,210.0.2,1133815,8 East Main to Transit Center,,0,136753,190958,1,1
37664,210.0.2,1133816,8 East Main to Transit Center,,0,136759,190958,1,1
37664,210.0.2,1133817,8 East Main to Transit Center,,0,136739,190958,1,1
37664,210.0.2,1133818,8 East Main to Landing Heights,,1,136857,190959,1,1
37664,210.0.2,1133819,8 East Main to Landing Heights,,1,136846,190959,1,1
37664,210.0.2,1133820,8 East Main to Landing Heights,,1,136803,190959,1,1
37664,210.0.2,1133821,8 East Main to Landing Heights,,1,136757,190959,1,1
37664,210.0.2,1133822,8 East Main to Landing Heights,,1,136804,190959,1,1
37664,210.0.2,1133823,8 East Main to Landing Heights,,1,136805,190959,1,1
37664,210.0.2,1133824,8 East Main to Landing Heights,,1,136756,190959,1,1
37664,210.0.2,1133825,8 East Main to Landing Heights,,1,136746,190959,1,1
37664,210.0.2,1133826,8 East Main to Landing Heights,,1,136804,190959,1,1
37664,210.0.2,1133827,8 East Main to Landing Heights,,1,136745,190959,1,1
37664,210.0.2,1133828,8 East Main to Landing Heights,,1,136803,190959,1,1
37664,210.0.2,1133829,8 East Main to Landing Heights,,1,136755,190959,1,1
37664,210.0.2,1133830,8 East Main to Landing Heights,,1,136804,190959,1,1
37664,210.0.2,1133831,8 East Main to Landing Heights,,1,136847,190959,1,1
37664,210.0.2,1133832,8 East Main to Landing Heights,,1,136803,190959,1,1
37664,210.0.2,1133833,8 East Main to Landing Heights,,1,136806,190959,1,1
37664,210.0.2,1133834,8 East Main to Landing Heights,,1,136858,190959,1,1
37664,210.0.2,1133835,8 East Main to Landing Heights,,1,136759,190959,1,1
37664,210.0.2,1133836,8 East Main to Landing Heights,,1,136804,190959,1,1
37664,210.0.2,1133837,8 East Main to Landing Heights,,1,136753,190959,1,1
37664,210.0.2,1133838,8 East Main to Landing Heights,,1,136858,190959,1,1
37664,210.0.2,1133839,8 East Main to Landing Heights,,1,136805,190959,1,1
37664,210.0.2,1133840,8 East Main to Landing Heights,,1,136756,190959,1,1
37664,210.0.2,1133841,8 East Main to Landing Heights,,1,136821,190959,1,1
37664,210.0.2,1133842,8 East Main to Landing Heights,,1,136850,190959,1,1
37664,210.0.2,1133843,8 East Main to Landing Heights,,1,136743,190959,1,1
37664,210.0.2,1133844,8 East Main to Landing Heights,,1,136753,190959,1,1
37664,210.0.2,1133845,8 East Main to Landing Heights,,1,136759,190959,1,1
37664,210.0.2,1133846,8 East Main to Landing Heights,,1,136739,190959,1,1
37664,210.0.2,1133847,8 East Main to Landing Heights,,1,136804,190959,1,1
37665,210.0.2,1133986,9 University to Blossom Loop,,0,136751,190963,1,1
37665,210.0.2,1133969,9 University to Blossom Loop,,0,136823,190963,1,1
37665,210.0.2,1133970,9 University to Blossom Loop,,0,136739,190963,1,1
37665,210.0.2,1133971,9 University to Blossom Loop,,0,136806,190963,1,1
37665,210.0.2,1133972,9 University to Blossom Loop,,0,136847,190963,1,1
37665,210.0.2,1133973,9 University to Blossom Loop,,0,136753,190963,1,1
37665,210.0.2,1133974,9 University to Blossom Loop,,0,136759,190963,1,1
37665,210.0.2,1133975,9 University to Blossom Loop,,0,136821,190963,1,1
37665,210.0.2,1133976,9 University to Blossom Loop,,0,136805,190963,1,1
37665,210.0.2,1133977,9 University to Blossom Loop,,0,136746,190963,1,1
37665,210.0.2,1133978,9 University to Blossom Loop,,0,136745,190963,1,1
37665,210.0.2,1133979,9 University to Blossom Loop,,0,136803,190963,1,1
37665,210.0.2,1133980,9 University to Blossom Loop,,0,136858,190963,1,1
37665,210.0.2,1133981,9 University to Blossom Loop,,0,136819,190963,1,1
37665,210.0.2,1133982,9 University to Blossom Loop,,0,136882,190963,1,1
37665,210.0.2,1133983,9 University to Blossom Loop,,0,136747,190963,1,1
37665,210.0.2,1133984,9 University to Blossom Loop,,0,136749,190963,1,1
37665,210.0.2,1133985,9 University to Blossom Loop,,0,136802,190963,1,1
37665,210.0.2,1133987,9 University to Transit Center,,1,136751,190965,1,1
37665,210.0.2,1133988,9 University to Transit Center,,1,136823,190965,1,1
37665,210.0.2,1133989,9 University to Transit Center,,1,136739,190965,1,1
37665,210.0.2,1133990,9 University to Transit Center,,1,136755,190965,1,1
37665,210.0.2,1133991,9 University to Transit Center,,1,136847,190965,1,1
37665,210.0.2,1133992,9 University to Transit Center,,1,136806,190965,1,1
37665,210.0.2,1133993,9 University to Transit Center,,1,136759,190965,1,1
37665,210.0.2,1133994,9 University to Transit Center,,1,136753,190965,1,1
37665,210.0.2,1133995,9 University to Transit Center,,1,136805,190965,1,1
37665,210.0.2,1133996,9 University to Transit Center,,1,136821,190965,1,1
37665,210.0.2,1133997,9 University to Transit Center,,1,136745,190965,1,1
37665,210.0.2,1133998,9 University to Transit Center,,1,136746,190965,1,1
37665,210.0.2,1133999,9 University to Transit Center,,1,136858,190965,1,1
37665,210.0.2,1134000,9 University to Transit Center,,1,136819,190965,1,1
37665,210.0.2,1134001,9 University to Transit Center,,1,136882,190965,1,1
37665,210.0.2,1134002,9 University to Transit Center,,1,136803,190965,1,1
37665,210.0.2,1134003,9 University to Transit Center,,1,136749,190965,1,1
37666,210.0.2,1134101,10 Park to Blossom Loop,,0,136750,190967,1,1
37666,210.0.2,1134102,10 Park to Blossom Loop,,0,136857,190967,1,1
37666,210.0.2,1134103,10 Park to Blossom Loop,,0,136753,190967,1,1
37666,210.0.2,1134104,10 Park to Blossom Loop,,0,136757,190967,1,1
37666,210.0.2,1134105,10 Park to Blossom Loop,,0,136826,190967,1,1
37666,210.0.2,1134106,10 Park to Blossom Loop,,0,136749,190967,1,1
37666,210.0.2,1134107,10 Park to Blossom Loop,,0,136752,190967,1,1
37666,210.0.2,1134108,10 Park to Blossom Loop,,0,136847,190967,1,1
37666,210.0.2,1134109,10 Park to Blossom Loop,,0,136751,190967,1,1
37666,210.0.2,1134110,10 Park to Blossom Loop,,0,136806,190967,1,1
37666,210.0.2,1134111,10 Park to Blossom Loop,,0,136748,190967,1,1
37666,210.0.2,1134112,10 Park to Blossom Loop,,0,136739,190967,1,1
37666,210.0.2,1134113,10 Park to Blossom Loop,,0,136747,190967,1,1
37666,210.0.2,1134114,10 Park to Blossom Loop,,0,136826,190967,1,1
37666,210.0.2,1134115,10 Park to Blossom Loop,,0,136820,190967,1,1
37666,210.0.2,1134116,10 Park to Blossom Loop,,0,136741,190967,1,1
37666,210.0.2,1134117,10 Park to Blossom Loop,,0,136850,190967,1,1
37666,210.0.2,1134118,10 Park to Blossom Loop,,0,136739,190967,1,1
37666,210.0.2,1134137,10 Park to Transit Center,,1,136847,190968,1,1
37666,210.0.2,1134119,10 Park to Transit Center,,1,136759,190968,1,1
37666,210.0.2,1134120,10 Park to Transit Center,,1,136750,190968,1,1
37666,210.0.2,1134121,10 Park to Transit Center,,1,136857,190968,1,1
37666,210.0.2,1134122,10 Park to Transit Center,,1,136753,190968,1,1
